Age,Tenure,NumOfProducts,EstimatedSalary,Exited,Tenure/NumOfProducts,ESalary/Age,Tenure/Age,Balance/ESalary,ESalary/Tenure,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,AgeRanges_2,AgeRanges_3,AgeRanges_4,AgeRanges_5,CreditScoreRanges_2,CreditScoreRanges_3,CreditScoreRanges_4,CreditScoreRanges_5,SmallerThan405_1,HasBalance_1
39.0,4,2.0,140709.25,0,2.0,3607.9294871794873,0.10256410256410256,0.8704908170571587,28141.85,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
36.0,1,2.0,8555.73,0,0.5,237.65916666666666,0.027777777777777776,0.0,4277.865,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
45.0,6,1.0,115022.94,0,6.0,2556.0653333333335,0.13333333333333333,0.4665803186738228,16431.84857142857,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.0,7,2.0,187638.34,0,3.5,9381.917,0.35,0.0,23454.7925,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58.0,9,1.0,3829.13,0,9.0,66.0194827586207,0.15517241379310345,28.55156393227704,382.913,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
34.0,1,1.0,119357.93,0,1.0,3510.527352941176,0.029411764705882353,1.0150230487408756,59678.965,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
42.0,9,1.0,192175.52,0,9.0,4575.607619047619,0.21428571428571427,0.5257882481598073,19217.552,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
33.0,3,2.0,128841.31,0,1.5,3904.282121212121,0.09090909090909091,0.6480969496506982,32210.3275,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
33.0,2,1.0,150422.35,0,2.0,4558.253030303031,0.06060606060606061,0.5349088084317257,50140.78333333333,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
39.0,3,1.0,188187.05,0,3.0,4825.308974358974,0.07692307692307693,0.0,47046.7625,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
37.0,6,2.0,1775.52,0,3.0,47.987027027027025,0.16216216216216217,61.44307583130576,253.6457142857143,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
46.0,5,1.0,85086.78,0,5.0,1849.712608695652,0.10869565217391304,1.6495582509997442,14181.13,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
42.0,10,2.0,3797.79,0,5.0,90.42357142857142,0.23809523809523808,0.0,345.25363636363636,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
45.0,0,2.0,150856.38,0,0.0,3352.364,0.0,0.8628791172106874,150856.38,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
42.0,2,2.0,90537.47,0,1.0,2155.6540476190476,0.047619047619047616,0.0,30179.156666666666,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
40.0,0,1.0,166370.81,0,0.0,4159.27025,0.0,0.6584225321737629,166370.81,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
41.0,3,2.0,178994.13,1,1.5,4365.7104878048785,0.07317073170731707,0.18751424976897285,44748.5325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
36.0,1,2.0,195681.43,0,0.5,5435.5952777777775,0.027777777777777776,0.7603949439658123,97840.715,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
62.0,9,2.0,53277.15,0,4.5,859.308870967742,0.14516129032258066,0.0,5327.715,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
40.0,8,3.0,172490.78,1,2.6666666666666665,4312.2695,0.2,1.0094843909917968,19165.64222222222,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
41.0,3,1.0,11819.84,0,3.0,288.2887804878049,0.07317073170731707,0.0,2954.96,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
35.0,1,1.0,82900.25,0,1.0,2368.5785714285716,0.02857142857142857,1.2835308699310315,41450.125,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
38.0,2,1.0,82709.8,0,2.0,2176.5736842105266,0.05263157894736842,0.0,27569.933333333334,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
30.0,2,1.0,180593.45,0,2.0,6019.781666666667,0.06666666666666667,0.7109520860252683,60197.81666666667,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
41.0,2,1.0,172363.41,0,2.0,4203.985609756098,0.04878048780487805,0.7416975563433098,57454.47,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
24.0,4,2.0,91195.12,0,2.0,3799.7966666666666,0.16666666666666666,1.5055102729181125,18239.023999999998,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
55.0,2,1.0,108987.25,1,2.0,1981.5863636363636,0.03636363636363636,1.429783942617141,36329.083333333336,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
39.0,6,2.0,44265.28,0,3.0,1135.0071794871794,0.15384615384615385,0.0,6323.611428571428,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
25.0,7,1.0,116613.26,0,7.0,4664.5304,0.28,1.2378683178911214,14576.6575,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
35.0,8,1.0,148527.56,0,8.0,4243.644571428571,0.22857142857142856,0.7161316728020038,16503.062222222223,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
35.0,7,1.0,84239.46,0,7.0,2406.8417142857143,0.2,1.5171260594500486,10529.9325,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
45.0,4,1.0,62002.04,0,4.0,1377.823111111111,0.08888888888888889,1.9804825776700252,12400.408,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
38.0,10,1.0,46044.48,1,10.0,1211.6968421052632,0.2631578947368421,2.4655689455066057,4185.861818181818,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
23.0,6,2.0,169669.33,1,3.0,7376.927391304347,0.2608695652173913,0.8021525752473945,24238.475714285712,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30.0,7,2.0,156346.84,0,3.5,5211.561333333333,0.23333333333333334,0.0,19543.355,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
30.0,4,1.0,157711.18,0,4.0,5257.039333333333,0.13333333333333333,0.8935118613658207,31542.235999999997,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
31.0,4,2.0,89087.4,0,2.0,2873.7870967741933,0.12903225806451613,0.0,17817.48,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
26.0,4,1.0,8742.36,0,4.0,336.24461538461543,0.15384615384615385,13.882451649211426,1748.4720000000002,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
36.0,4,1.0,117038.96,0,4.0,3251.0822222222223,0.1111111111111111,0.0,23407.792,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
35.0,7,2.0,164241.67,0,3.5,4692.619142857143,0.2,0.0,20530.20875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
47.0,3,2.0,137720.56,1,1.5,2930.2246808510636,0.06382978723404255,0.6794822791891058,34430.14,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
40.0,9,1.0,106.67,0,9.0,2.66675,0.225,0.0,10.667,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
33.0,8,1.0,1539.21,0,8.0,46.64272727272727,0.24242424242424243,74.97976234561885,171.02333333333334,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
33.0,8,1.0,59659.53,0,8.0,1807.8645454545454,0.24242424242424243,1.5218304602801933,6628.836666666666,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
62.0,9,3.0,173586.63,1,3.0,2799.7843548387095,0.14516129032258066,0.7125048743673404,17358.663,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44.0,6,1.0,126033.9,0,6.0,2864.406818181818,0.13636363636363635,0.7334285458118808,18004.842857142856,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
52.0,9,1.0,62808.93,1,9.0,1207.8640384615385,0.17307692307692307,2.661952050448877,6280.893,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
36.0,4,2.0,147007.33,0,2.0,4083.536944444444,0.1111111111111111,0.0,29401.465999999997,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
44.0,9,2.0,196261.64,0,4.5,4460.491818181818,0.20454545454545456,0.8195087435323581,19626.164,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
43.0,1,1.0,44560.17,1,1.0,1036.283023255814,0.023255813953488372,0.0,22280.085,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
40.0,7,1.0,18917.95,0,7.0,472.94875,0.175,7.636703236872916,2364.74375,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
38.0,3,2.0,4525.4,0,1.5,119.08947368421052,0.07894736842105263,0.0,1131.35,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
62.0,9,2.0,93112.2,0,4.5,1501.8096774193548,0.14516129032258066,1.3979829710821998,9311.22,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
35.0,4,2.0,9658.41,0,2.0,275.9545714285714,0.11428571428571428,0.0,1931.682,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
43.0,7,2.0,182627.25,1,3.5,4247.145348837209,0.16279069767441862,0.4439468918247414,22828.40625,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
36.0,7,1.0,13177.4,0,7.0,366.0388888888889,0.19444444444444445,0.0,1647.175,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
57.0,3,1.0,43568.31,1,3.0,764.3563157894737,0.05263157894736842,2.328878719417852,10892.0775,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
48.0,5,1.0,117830.57,0,5.0,2454.8035416666667,0.10416666666666667,0.0,19638.428333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
37.0,0,2.0,117396.25,0,0.0,3172.8716216216217,0.0,0.9699222079069817,117396.25,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
46.0,7,3.0,96929.24,1,2.3333333333333335,2107.157391304348,0.15217391304347827,0.9037866179493412,12116.155,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
36.0,4,1.0,36275.94,0,4.0,1007.6650000000001,0.1111111111111111,3.309024107990034,7255.188,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
33.0,4,2.0,116706.0,0,2.0,3536.5454545454545,0.12121212121212122,0.0,23341.2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
49.0,7,3.5,168080.53,1,2.0,3430.214897959184,0.14285714285714285,0.7211135638375248,21010.06625,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
47.0,8,1.0,25887.89,1,8.0,550.8061702127659,0.1702127659574468,2.9128805012691266,2876.432222222222,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
40.0,5,2.0,122488.59,0,2.5,3062.21475,0.125,0.0,20414.765,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
40.0,3,1.0,113171.61,1,3.0,2829.29025,0.075,0.0,28292.9025,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
35.0,5,2.0,100365.51,0,2.5,2867.586,0.14285714285714285,0.0,16727.585,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50.0,6,2.0,124151.37,0,3.0,2483.0274,0.12,0.9812122089349478,17735.91,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
29.0,8,2.0,112664.24,0,4.0,3884.9737931034483,0.27586206896551724,0.0,12518.24888888889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34.0,6,2.0,183494.87,0,3.0,5396.907941176471,0.17647058823529413,0.7728063460302732,26213.552857142855,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
51.0,8,1.0,198810.65,1,8.0,3898.2480392156863,0.1568627450980392,0.30860590214860223,22090.07222222222,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
53.0,4,1.0,131259.6,1,4.0,2476.5962264150944,0.07547169811320754,0.9519680084351925,26251.920000000002,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
62.0,1,1.0,116471.14,1,1.0,1878.5667741935483,0.016129032258064516,0.8159885788015812,58235.57,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29.0,9,1.0,15336.4,0,9.0,528.8413793103448,0.3103448275862069,6.743286560079289,1533.6399999999999,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
45.0,2,2.0,99593.28,0,1.0,2213.184,0.044444444444444446,0.0,33197.76,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
40.0,10,1.0,170514.21,0,10.0,4262.85525,0.25,0.25234712109917407,15501.291818181817,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
44.0,0,1.0,34265.08,1,0.0,778.7518181818182,0.0,3.4915491223134456,34265.08,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
37.0,3,2.0,106977.53,1,1.5,2891.2845945945946,0.08108108108108109,1.1468717776527464,26744.3825,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
44.0,10,2.0,164287.86,0,5.0,3733.8149999999996,0.22727272727272727,0.0,14935.259999999998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
37.0,8,2.0,25292.53,0,4.0,683.5818918918918,0.21621621621621623,2.89331830386284,2810.281111111111,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
38.0,4,1.0,51820.87,1,4.0,1363.707105263158,0.10526315789473684,3.317463986999832,10364.174,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
38.0,5,2.0,81452.29,0,2.5,2143.4813157894737,0.13157894736842105,0.0,13575.381666666666,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
33.0,8,2.0,1354.25,0,4.0,41.03787878787879,0.24242424242424243,68.42104485877792,150.47222222222223,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
34.0,7,1.0,71379.92,1,7.0,2099.409411764706,0.20588235294117646,1.922657940776622,8922.49,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
46.0,3,2.0,154137.33,0,1.5,3350.81152173913,0.06521739130434782,0.667944228695281,38534.3325,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
61.0,8,1.0,64308.49,1,8.0,1054.2375409836066,0.13114754098360656,1.013712030868708,7145.387777777778,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
29.0,2,2.0,31613.35,0,1.0,1090.1155172413792,0.06896551724137931,3.064006819903617,10537.783333333333,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
34.0,5,1.0,27738.01,0,5.0,815.8238235294117,0.14705882352941177,5.587422457487038,4623.001666666666,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
59.0,3,1.0,163570.25,0,3.0,2772.3771186440677,0.05084745762711865,0.65305060058293,40892.5625,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
38.0,7,1.0,193878.51,0,7.0,5102.06605263158,0.18421052631578946,0.6631911912258868,24234.81375,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
62.0,2,1.0,147545.65,0,2.0,2379.768548387097,0.03225806451612903,0.8571810148249034,49181.88333333333,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
38.0,5,2.0,195906.59,0,2.5,5155.436578947369,0.13157894736842105,0.5644056180039682,32651.09833333333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
50.0,7,2.0,178458.86,0,3.5,3569.1771999999996,0.14,0.0,22307.3575,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
29.0,8,2.0,156125.72,0,4.0,5383.645517241379,0.27586206896551724,0.0,17347.30222222222,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
33.0,3,2.0,11159.19,0,1.5,338.15727272727275,0.09090909090909091,0.0,2789.7975,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
44.0,2,2.0,45738.94,0,1.0,1039.5213636363637,0.045454545454545456,0.0,15246.313333333334,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30.0,3,2.0,140650.19,0,1.5,4688.339666666667,0.1,0.7899014569407975,35162.5475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29.0,3,3.0,4733.94,0,1.0,163.23931034482757,0.10344827586206896,0.0,1183.485,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,3,1.0,10579.72,0,3.0,423.18879999999996,0.12,9.53839704642467,2644.93,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
26.0,8,2.0,179655.87,0,4.0,6909.841153846153,0.3076923076923077,0.0,19961.763333333332,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
42.0,2,1.0,77502.56,0,2.0,1845.2990476190475,0.047619047619047616,0.21797460625816747,25834.186666666665,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
38.0,10,1.0,145759.93,0,10.0,3835.787631578947,0.2631578947368421,0.8388303287467277,13250.902727272727,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
32.0,1,1.0,56246.72,0,1.0,1757.71,0.03125,2.234544343207924,28123.36,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
36.0,8,1.0,151335.24,0,8.0,4203.756666666666,0.2222222222222222,0.841822036955834,16815.026666666665,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
38.0,0,1.0,179833.45,0,0.0,4732.459210526316,0.0,0.5853836424758575,179833.45,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
28.0,2,1.0,191627.85,0,2.0,6843.851785714286,0.07142857142857142,0.6015051570009265,63875.950000000004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36.0,4,1.0,173016.46,0,4.0,4806.012777777778,0.1111111111111111,0.0,34603.292,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
31.0,1,2.0,58469.75,0,0.5,1886.1209677419354,0.03225806451612903,0.0,29234.875,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
23.0,2,1.0,28038.28,0,2.0,1219.055652173913,0.08695652173913043,4.976868053247204,9346.093333333332,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
46.0,3,3.0,159576.75,1,1.0,3469.0597826086955,0.06521739130434782,0.6988032404469949,39894.1875,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
37.0,9,2.0,151280.96,0,4.5,4088.6745945945945,0.24324324324324326,0.9813986505638251,15128.096,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
29.0,4,2.0,139953.94,0,2.0,4825.9979310344825,0.13793103448275862,0.0,27990.788,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
35.0,4,1.0,105407.79,0,4.0,3011.6511428571425,0.11428571428571428,1.0260673333536356,21081.557999999997,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
42.0,1,2.0,56865.62,0,0.5,1353.9433333333334,0.023809523809523808,0.0,28432.81,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
41.0,10,1.0,198072.16,0,10.0,4831.028292682927,0.24390243902439024,0.42722879378909184,18006.56,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
41.0,7,2.0,137791.18,0,3.5,3360.760487804878,0.17073170731707318,1.066814581310647,17223.8975,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
47.0,9,2.0,103787.28,0,4.5,2208.24,0.19148936170212766,0.0,10378.728,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
27.0,10,1.0,30912.89,0,10.0,1144.921851851852,0.37037037037037035,3.189292557247155,2810.2627272727273,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26.0,2,2.0,78651.55,0,1.0,3025.0596153846154,0.07692307692307693,0.0,26217.183333333334,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
45.0,8,1.0,123309.57,1,8.0,2740.212666666667,0.17777777777777778,1.0946493447345569,13701.063333333334,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
62.0,5,1.0,174118.93,0,5.0,2808.3698387096774,0.08064516129032258,0.6207168858664592,29019.821666666667,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
29.0,9,2.0,85736.26,0,4.5,2956.4227586206894,0.3103448275862069,0.0,8573.626,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
42.0,6,2.0,121138.77,0,3.0,2884.256428571429,0.14285714285714285,0.0,17305.538571428573,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35.0,5,2.0,84199.78,0,2.5,2405.708,0.14285714285714285,1.268847377035902,14033.296666666667,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
29.0,8,1.0,181224.56,0,8.0,6249.12275862069,0.27586206896551724,0.5655429374473305,20136.062222222223,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34.0,9,2.0,141230.07,0,4.5,4153.825588235294,0.2647058823529412,0.7983182335036724,14123.007000000001,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38.0,0,1.0,158111.71,0,0.0,4160.83447368421,0.0,0.7936660099368984,158111.71,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25.0,8,1.0,130639.01,0,8.0,5225.560399999999,0.32,1.0935647016920902,14515.445555555554,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
37.0,7,2.0,17040.82,0,3.5,460.5627027027027,0.1891891891891892,0.0,2130.1025,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
34.0,10,2.0,25662.27,0,5.0,754.7726470588235,0.29411764705882354,0.0,2332.933636363636,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
35.0,6,1.0,193360.69,0,6.0,5524.591142857143,0.17142857142857143,0.4105711972790333,27622.955714285716,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
37.0,5,2.0,121485.1,0,2.5,3283.3810810810814,0.13513513513513514,0.0,20247.516666666666,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
29.0,10,2.0,162452.65,0,5.0,5601.815517241379,0.3448275862068966,0.0,14768.422727272728,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
31.0,6,1.0,141137.53,0,6.0,4552.823548387097,0.1935483870967742,0.7636852508329995,20162.504285714287,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
41.0,4,3.0,185541.2,1,1.3333333333333333,4525.39512195122,0.0975609756097561,0.7700730619398818,37108.240000000005,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
38.0,9,1.0,118383.18,0,9.0,3115.346842105263,0.23684210526315788,1.26345600785517,11838.318,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
49.0,1,1.0,8214.41,0,1.0,167.64102040816326,0.02040816326530612,17.3801149443478,4107.205,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
49.0,8,2.0,46521.45,1,4.0,949.4173469387755,0.16326530612244897,2.6125090683974816,5169.049999999999,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
50.0,2,2.0,10772.13,0,1.0,215.44259999999997,0.04,0.0,3590.7099999999996,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
43.0,9,1.0,199290.68,1,9.0,4634.666976744186,0.20930232558139536,0.0,19929.068,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
42.0,4,3.0,85983.54,1,1.3333333333333333,2047.2271428571428,0.09523809523809523,1.0448361395681083,17196.708,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
45.0,9,1.0,129870.93,0,9.0,2886.0206666666663,0.2,0.7961740937714082,12987.092999999999,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
30.0,9,2.0,63158.22,0,4.5,2105.274,0.3,0.0,6315.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,5,2.0,171070.52,0,2.5,3978.3841860465113,0.11627906976744186,0.7999972175217566,28511.75333333333,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
39.0,0,2.0,53222.15,1,0.0,1364.6705128205128,0.0,0.0,53222.15,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
55.0,2,3.0,179834.45,1,0.6666666666666666,3269.7172727272728,0.03636363636363636,0.783450890527371,59944.81666666667,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
37.0,0,1.0,114514.64,0,0.0,3094.9902702702702,0.0,0.0,114514.64,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
46.0,5,1.0,139162.15,0,5.0,3025.2641304347826,0.10869565217391304,0.6421639073555562,23193.691666666666,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
29.0,7,1.0,50249.16,0,7.0,1732.729655172414,0.2413793103448276,2.905748076186746,6281.145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.0,8,2.0,113469.65,0,4.0,5673.4825,0.4,0.0,12607.738888888889,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
29.0,9,2.0,147484.13,0,4.5,5085.659655172414,0.3103448275862069,0.9851506056956771,14748.413,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
45.0,9,1.0,191448.96,1,9.0,4254.421333333333,0.2,0.5536729998428824,19144.896,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26.0,5,2.0,119381.41,0,2.5,4591.592692307692,0.19230769230769232,0.0,19896.90166666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
58.0,2,2.0,33277.31,0,1.0,573.746724137931,0.034482758620689655,0.0,11092.436666666666,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
20.0,9,2.0,73107.53,0,4.5,3655.3765,0.45,1.429521281870691,7310.753,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
58.0,3,1.0,96590.39,1,3.0,1665.3515517241378,0.05172413793103448,1.3204139666482348,24147.5975,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
44.0,7,1.0,6923.11,0,7.0,157.3434090909091,0.1590909090909091,0.0,865.38875,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
51.0,3,1.0,176403.33,1,3.0,3458.8888235294116,0.058823529411764705,0.5492609464912029,44100.8325,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
32.0,1,1.0,64349.6,0,1.0,2010.925,0.03125,1.220446591742606,32174.8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
37.0,9,1.0,116097.26,0,9.0,3137.7637837837838,0.24324324324324326,0.970842636596247,11609.725999999999,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
55.0,9,1.0,29861.13,0,9.0,542.9296363636364,0.16363636363636364,4.005823624223195,2986.1130000000003,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
28.0,6,1.0,48426.98,0,6.0,1729.535,0.21428571428571427,0.0,6918.14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
33.0,8,1.0,32770.56,0,8.0,993.0472727272727,0.24242424242424243,2.287525754823842,3641.173333333333,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
26.0,1,2.0,117060.2,0,0.5,4502.315384615385,0.038461538461538464,1.179083838913653,58530.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
28.0,4,1.0,136197.65,0,4.0,4864.2017857142855,0.14285714285714285,0.0,27239.53,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
47.0,1,1.0,27438.83,0,1.0,583.8048936170213,0.02127659574468085,6.760990537861855,13719.415,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
60.0,8,1.0,192156.54,1,8.0,3202.609,0.13333333333333333,0.9661318839317152,21350.72666666667,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
49.0,1,3.0,69409.37,1,0.3333333333333333,1416.5177551020406,0.02040816326530612,1.4736713501361562,34704.685,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
38.0,4,1.0,58440.43,0,4.0,1537.9060526315789,0.10526315789473684,2.1905353879155234,11688.086,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
31.0,10,2.0,192519.39,0,5.0,6210.302903225807,0.3225806451612903,0.20537874133093814,17501.76272727273,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
